,lemma,form,tags,family,language
1443,loʔ,ntlo⁴³,V;PROG;1,4,4
1444,jlyo,ntjlyo²,V;PROG;1,4,4
1445,na,nwna³,V;PFV;1,4,4
1446,nʔa,lʔan⁴³,V;PFV;1,4,4
1447,ta,nkita/ntta²,V;PROG;1,4,4
1448,xki,nxki²¹,V;HAB;1,4,4
1449,kitun,kitun²,V;PROSP;1,4,4
1450,tyʔwe,ntyʔwe³ᐟ,V;PROG;2,4,4
1451,sweʔ,sweʔ²⁴,V;PROSP;3,4,4
1452,la,yla¹,V;PFV;2,4,4
1453,jkwi,njkwi¹,V;PROG;3,4,4
1454,ten,yten³ᐟ,V;PFV;3,4,4
1455,tyka,ntyka²³,V;HAB;1,4,4
1456,sʔna,xʔna⁴³,V;HAB;1,4,4
1457,a,nkya³ᐟ,V;PROG;2,4,4
1458,tykwaʔ,ntykwaʔ³ᐟ,V;HAB;2,4,4
1459,jyʔan,ntjyʔan²,V;PROG;3,4,4
1460,jkwa,ntkwa/njkwa¹⁴,V;PROG;3,4,4
1461,swi,nwswi¹,V;PFV;3,4,4
1462,tzi,nkitzi¹,V;HAB;2,4,4
1463,tkin,tkin³ᐟ,V;PROSP;2,4,4
1464,snyi,nxnyi³,V;HAB;1,4,4
1465,xyuʔn,nxyuʔn⁴³,V;HAB;1,4,4
1466,xkwi,nxkwi³ᐟ,V;PROG;2,4,4
1467,xna,nxna⁴³,V;HAB;1,4,4
1468,xtyu,xtyu²,V;PROSP;2,4,4
1469,sta,sta²¹,V;PROSP;3,4,4
1470,kiʔu,nkiʔu²³,V;HAB;3,4,4
1471,naʔ,nkinaʔ³,V;HAB;1,4,4
1472,ten,nwten:²,V;PFV;2,4,4
1473,ʔi,ntʔi³ᐟ,V;HAB;2,4,4
1474,laʔ,nkilaʔ¹²,V;PROG;1,4,4
1475,sʔi,nwsʔi⁴³,V;PFV;1,4,4
1476,sla,nsla²,V;PROG;1,4,4
1477,tykun,tykun²⁴,V;PROSP;3,4,4
1478,tlyu,ntlyu¹,V;PROG;3,4,4
1479,ʔya,nkwʔya²,V;PFV;2,4,4
1480,xkwi,nxkwi¹,V;HAB;3,4,4
1481,ʔni,nwʔni³ᐟ,V;PFV;2,4,4
1482,ta,nttya³,V;HAB;3,4,4
1483,xku,nxku¹,V;PROG;3,4,4
1484,xkwi,xkwi¹,V;PROSP;3,4,4
1485,xkwan,xkwan:¹²,V;PROSP;3,4,4
1486,sʔna,nsʔna³,V;HAB;1,4,4
1487,tkun,nwtkun³ᐟ,V;PFV;3,4,4
1488,kitun,nkitun²,V;PFV;1,4,4
1489,jnyiʔ,jnyiʔ⁴³,V;HAB;1,4,4
1490,kwen,ykwen³ᐟ,V;PFV;3,4,4
1491,o,ko⁴³,V;PROSP;1,4,4
1492,ʔya,ntiʔya²,V;PROG;1,4,4
1493,ʔni,nwʔni²,V;PFV;2,4,4
1494,kita,kita²,V;PROSP;3,4,4
1495,slyaʔ,nwslyaʔ³ᐟ,V;PFV;2,4,4
1496,skwin,xkwin³ᐟ,V;PROSP;2,4,4
1497,nʔa,lʔan¹²,V;PFV;3,4,4
1498,tʔo,tyʔo²¹,V;PROSP;1,4,4
1499,xtyi,xtyi³ᐟ,V;PROSP;2,4,4
1500,seʔ,nkwseʔ³ᐟ,V;PFV;2,4,4
1501,nya,nya³ᐟ,V;HAB;2,4,4
1502,tzu,nkitzu³ᐟ,V;PROG;2,4,4
1503,wen,nkwen⁴³,V;PROG;1,4,4
1504,tʔwa,ntʔwa²¹,V;PROG;1,4,4
1505,chu,nchu³,V;HAB;1,4,4
1506,na,na:²,V;PROG;2,4,4
1507,kija,kija²³,V;PROSP;3,4,4
1508,ja,nkwja³,V;PFV;1,4,4
1509,tyiʔ,nttyiʔ³ᐟ,V;PROG;2,4,4
1510,snyi,nxnyi³ᐟ,V;HAB;2,4,4
1511,seʔ,nkiseʔ²,V;PROG;1,4,4
1512,tkin,ntkin²⁴,V;HAB;3,4,4
1513,sʔi,xʔi³ᐟ,V;PROSP;2,4,4
1514,tʔan,nwtʔan¹,V;PFV;3,4,4
1515,tzi,nkitzi¹²,V;PROG;3,4,4
1516,jkwan,njkwan⁴³,V;PROG;1,4,4
1517,sʔna,xʔna³ᐟ,V;PROSP;2,4,4
1518,jkwan,nwjkwan⁴³,V;PFV;1,4,4
1519,ten,yten¹,V;PFV;2,4,4
1520,chaʔ,nwchaʔ⁴³,V;PFV;1,4,4
1521,jnya,jnya³ᐟ,V;PROG;2,4,4
1522,ten,te:n³ᐟ,V;PROSP;2,4,4
1523,ja,ntlja³ᐟ,V;PROG;2,4,4
1524,tʔen,tyʔen²¹,V;PROSP;3,4,4
1525,ten,nten⁴³,V;HAB;1,4,4
1526,jlya,nkwjlya⁴³,V;PFV;1,4,4
1527,xʔo,xʔo¹²,V;PROSP;3,4,4
1528,tkwiʔ,tykwiʔ²¹,V;PROSP;1,4,4
1529,ten,te:n⁴³,V;PROSP;1,4,4
1530,tʔwa,tyʔwa²¹,V;PROSP;3,4,4
1531,tiyan,ntiyan¹⁴,V;PROG;3,4,4
1532,tzjin,nwtzjin¹,V;PFV;3,4,4
1533,ta,nta³ᐟ,V;PROG;2,4,4
1534,xne,xne:¹⁴,V;PROSP;3,4,4
1535,kuʔ,ntykuʔ¹,V;PROG;2,4,4
1536,jkwiʔn,jykwiʔn³ᐟ,V;PROSP;2,4,4
1537,tzi,kitzi²³,V;PROSP;1,4,4
1538,ʔu,nkiʔu⁴³,V;HAB;1,4,4
1539,slu,nslu¹⁴,V;PROG;3,4,4
1540,xna,nxna³ᐟ,V;PROG;3,4,4
1541,xʔwa,xʔwa¹,V;PROSP;3,4,4
1542,tykwan,nwtykwan¹,V;PFV;2,4,4
1543,lyu,kilyu¹²,V;PROSP;1,4,4
1544,tun,ntun¹²,V;PROG;3,4,4
1545,loʔ,ntlo²⁴,V;HAB;3,4,4
1546,xʔo,nxʔo¹,V;PROG;2,4,4
1547,tziʔ,nkitziʔ¹,V;PROG;2,4,4
1548,xku,nwxku²¹,V;PFV;1,4,4
1549,kitzi,kitzi²³,V;PROSP;3,4,4
1550,jkwa,njkwa³ᐟ,V;HAB;2,4,4
1551,lyu,nkilyu²,V;PROG;3,4,4
1552,xla,nxla¹,V;HAB;2,4,4
1553,skwen,nwskwen³ᐟ,V;PFV;3,4,4
1554,tjin,ntyjin³ᐟ,V;HAB;2,4,4
1555,tywiʔ,tywiʔ⁴³,V;PROSP;1,4,4
1556,chuʔ,nchuʔ⁴³,V;HAB;1,4,4
1557,sun,nsun²,V;PROG;1,4,4
1558,tzun,nwtzun⁴³,V;PFV;1,4,4
1559,jywi,jywi²¹,V;PROSP;3,4,4
1560,xnaʔ,nxnaʔ³ᐟ,V;HAB;2,4,4
1561,la,nkwla³,V;PFV;3,4,4
1562,tykwan,ntykwan²¹,V;PROG;1,4,4
1563,stya,nstya¹,V;PROG;3,4,4
1564,kun,ntgun³ᐟ,V;HAB;2,4,4
1565,lu,ylu²³,V;PFV;1,4,4
1566,xti,xti³ᐟ,V;PROSP;2,4,4
1567,ʔni,kiʔni²¹,V;PROSP;1,4,4
1568,xen,nkixen¹⁴,V;PROG;3,4,4
1569,kin,ntkin³ᐟ,V;HAB;2,4,4
1570,sʔwi,nsʔwi²¹,V;PROG;1,4,4
1571,lya,kilya³ᐟ,V;PROSP;2,4,4
1572,ʔo,kwʔo²¹,V;PROSP;1,4,4
1573,nya,nya³ᐟ,V;PROG;2,4,4
1574,tkwiʔ,nwtkwiʔ³,V;PFV;1,4,4
1575,naʔ,nkinaʔ²,V;PROG;3,4,4
1576,jki,nwjki¹,V;PFV;3,4,4
1577,kitun,kitun³ᐟ,V;PROSP;2,4,4
1578,ʔu,kʔu²⁴,V;PROSP;3,4,4
1579,sna,nwsna⁴³,V;PFV;1,4,4
1580,tjin,nwtjin¹,V;PFV;2,4,4
1581,xlyu,nwxlyu¹²,V;PFV;3,4,4
1582,ʔo,ntlʔo¹,V;PROG;3,4,4
1583,xen,nkixen²³,V;HAB;3,4,4
1584,saʔ,nsaʔ¹,V;PROG;2,4,4
1585,ku,ntyku¹,V;PROG;1,4,4
1586,tza,nwttza³ᐟ,V;PFV;2,4,4
1587,tʔin,nwtʔin¹,V;PFV;3,4,4
1588,na,yna³,V;PFV;1,4,4
1589,kila,nkila³ᐟ,V;PFV;1,4,4
1590,lu,ylu²³,V;PFV;3,4,4
1591,nya,nkinya³ᐟ,V;HAB;2,4,4
1592,tzi,nkitzi²³,V;HAB;1,4,4
1593,xʔu,nxʔu¹²,V;HAB;3,4,4
1594,suʔ,xuʔ⁴³,V;PROSP;1,4,4
1595,ʔo,ntlʔo³ᐟ,V;PROG;2,4,4
1596,kila,nkila¹²,V;PROG;1,4,4
1597,xyaʔ,nxyaʔ¹,V;HAB;2,4,4
1598,styi,nxtyi³,V;HAB;1,4,4
1599,swi,nwswi³ᐟ,V;PFV;2,4,4
1600,xʔya,nxʔya³ᐟ,V;HAB;2,4,4
1601,xlyu,nxlyu¹²,V;HAB;3,4,4
1602,tywi,nwtywi³ᐟ,V;PFV;2,4,4
1603,laʔ,nkilaʔ²,V;PROG;3,4,4
1604,xkwan,nxkwan²⁴,V;HAB;3,4,4
1605,jkwa,ntkwa/njkwa⁴³,V;PROG;1,4,4
1606,tykaʔn,nwtykaʔn³ᐟ,V;PFV;3,4,4
1607,xki,xki³ᐟ,V;PROSP;2,4,4
1608,sʔan,nsʔan²,V;PROG;1,4,4
1609,tyiʔn,nttyiʔn³ᐟ,V;HAB;2,4,4
1610,kitun,nkitun³ᐟ,V;PROG;2,4,4
1611,tʔen,ntʔen²¹,V;PROG;1,4,4
1612,ne:,nwne:⁴³,V;PFV;1,4,4
1613,tyweʔn,nwtyweʔn³ᐟ,V;PFV;3,4,4
1614,skwin,nwskwin³,V;PFV;1,4,4
1615,tykwaʔ,ntykwaʔ¹,V;PROG;3,4,4
1616,keʔ,keʔ³ᐟ,V;PROSP;2,4,4
1617,kijaʔn,nkijaʔn¹,V;HAB;2,4,4
1618,we,kwe³ᐟ,V;PROSP;2,4,4
1619,ka,nkkwa²³,V;PFV;1,4,4
1620,kilyu,kilyu¹²,V;PROSP;1,4,4
1621,jywi,njywi²¹,V;HAB;3,4,4
1622,tykwan,nwtykwan³,V;PFV;1,4,4
1623,tʔwa,nkwʔwa¹²,V;PFV;3,4,4
1624,ten,nttyen³,V;HAB;3,4,4
1625,ka,nkkwa²³,V;PFV;3,4,4
1626,jywi,njywi¹,V;PROG;3,4,4
1627,na,na³ᐟ,V;HAB;2,4,4
1628,tyʔwi,ntyʔwi²,V;PROG;3,4,4
1629,slyaʔ,nwslyaʔ¹⁴,V;PFV;3,4,4
1630,ʔni,kiʔni²¹,V;PROSP;3,4,4
1631,sweʔ,nsweʔ³ᐟ,V;HAB;2,4,4
1632,tyka,tyka³ᐟ,V;PROSP;2,4,4
1633,kila,nkila³ᐟ,V;HAB;1,4,4
1634,laʔ,ntlyaʔ³ᐟ,V;HAB;2,4,4
1635,tyʔwi,ntyʔwi²,V;HAB;3,4,4
1636,tun,ntyun²⁴,V;HAB;3,4,4
1637,kila,kila²¹,V;PROSP;1,4,4
1638,kya,nkya¹²,V;PFV;3,4,4
1639,yjwi,nyjwi¹,V;PROG;3,4,4
1640,ka,ka²³,V;PROG;3,4,4
1641,wen,kwen³ᐟ,V;PROSP;2,4,4
1642,xlyu,xlyu²,V;PROSP;2,4,4
1643,xʔo,nwxʔo¹²,V;PFV;3,4,4
1644,tʔin,ntʔin³ᐟ,V;PROG;2,4,4
1645,tkwiʔ,ntkwiʔ³ᐟ,V;PROG;2,4,4
1646,kitun,nkitun³ᐟ,V;HAB;2,4,4
1647,ʔna,nkiʔna¹,V;PROG;3,4,4
1648,kiten,nkiten²³,V;PFV;3,4,4
1649,tkin,ntkin¹,V;PROG;2,4,4
1650,xlyu,xlyu¹²,V;PROSP;1,4,4
1651,xtiʔ,xtiʔ⁴³,V;PROSP;1,4,4
1652,skwin,nwskwin²,V;PFV;3,4,4
1653,kila,nkila¹,V;HAB;2,4,4
1654,kya,nkya/nkiʔan⁴³,V;PROG;1,4,4
1655,tykwin,tykwin³ᐟ,V;PROSP;2,4,4
1656,jkwen,ntykwen/njkwen⁴³,V;PROG;1,4,4
1657,tʔan,nwtʔan³ᐟ,V;PFV;2,4,4
1658,la,la²⁴,V;PROSP;3,4,4
1659,ʔyu,ntiʔyu⁴³,V;HAB;1,4,4
1660,xten,nxten²,V;PROG;2,4,4
1661,kilu,nkilu¹⁴,V;PROG;3,4,4
1662,tziʔ,kitziʔ⁴³,V;PROSP;1,4,4
1663,tyʔwa,ntyʔwa²,V;HAB;2,4,4
1664,xna,nxna⁴³,V;PROG;1,4,4
1665,tjin,ntjin²,V;PROG;3,4,4
1666,xkuʔ,xkuʔ¹²,V;PROSP;3,4,4
1667,ʔa,ntlʔa¹⁴,V;PROG;3,4,4
1668,tykwa,ntykwa³,V;HAB;3,4,4
1669,xu,nwxu³ᐟ,V;PFV;2,4,4
1670,twe,ntwe³,V;HAB;1,4,4
1671,tzen,kwtzen³ᐟ,V;PROSP;2,4,4
1672,ja / ji,ntji²,V;PROG;3,4,4
1673,snyi,nwsnyi³ᐟ,V;PFV;2,4,4
1674,xkuʔ,nxkuʔ¹²,V;HAB;1,4,4
1675,ne,yne⁴³,V;PFV;1,4,4
1676,xkwan,nwxkwan³ᐟ,V;PFV;2,4,4
1677,xten,xten¹²,V;PROSP;3,4,4
1678,jyʔan,njyʔan⁴³,V;HAB;1,4,4
1679,jyʔan,jyʔan²,V;PROSP;2,4,4
1680,ti,nkwti²¹,V;PFV;1,4,4
1681,xen,nkwxen⁴³,V;PFV;1,4,4
1682,tkin,nwtkin²³,V;PFV;3,4,4
1683,nʔa,ntlʔan⁴³,V;PROG;1,4,4
1684,tykwen,tykwen²⁴,V;PROSP;3,4,4
1685,tun,ntyun³ᐟ,V;HAB;2,4,4
1686,xʔan,nxʔan³ᐟ,V;HAB;2,4,4
1687,ja,ntlja²¹,V;HAB;3,4,4
1688,ʔna,nkiʔna²,V;PROG;1,4,4
1689,yjwi,nyjwi²¹,V;HAB;3,4,4
1690,tzun,nwtzun²⁴,V;PFV;3,4,4
1691,tyun,nttyun¹,V;PROG;2,4,4
1692,jkwen,ntkwen³ᐟ,V;HAB;2,4,4
1693,tyʔwe,nwtyʔwe²⁴,V;PFV;3,4,4
1694,kisa,nkisa³,V;HAB;1,4,4
1695,tiʔ,ktiʔ (not kitiʔ!)³ᐟ,V;PROSP;2,4,4
1696,jkwi,njkwi²¹,V;HAB;1,4,4
1697,xʔyu,nxʔyu¹²,V;HAB;1,4,4
1698,xten,nwxten²,V;PFV;2,4,4
1699,kiten,nkiten¹,V;PFV;2,4,4
1700,sʔi,nsʔi¹,V;PROG;2,4,4
1701,jya,ntjya⁴³,V;PROG;1,4,4
1702,tʔen,ntyʔen²¹,V;HAB;3,4,4
1703,xʔan,nwxʔan²¹,V;PFV;1,4,4
1704,na,na³ᐟ,V;PROG;2,4,4
1705,seʔ,nkwseʔ³,V;PFV;1,4,4
1706,kwen,ntykwen³ᐟ,V;PROG;3,4,4
1707,tykwen,ntykwen¹,V;PROG;2,4,4
1708,xka,xka³ᐟ,V;PROSP;2,4,4
1709,tyka,ntyka²³,V;HAB;3,4,4
1710,sla,nsla²¹,V;HAB;3,4,4
1711,saʔ,nsaʔ⁴³,V;HAB;1,4,4
1712,styi,nwstyi³ᐟ,V;PFV;2,4,4
1713,kin,skin³ᐟ,V;PROSP;2,4,4
1714,tʔwa,ntʔwa¹,V;PROG;3,4,4
1715,jlya,nkwjlya²,V;PFV;2,4,4
1716,yaʔ,kyaʔ³ᐟ,V;PROSP;2,4,4
1717,sun,nsun³ᐟ,V;PROG;2,4,4
1718,tyi,ntyi³,V;HAB;1,4,4
1719,xʔun,nwxʔun³ᐟ,V;PFV;2,4,4
1720,ne,yne¹²,V;PFV;3,4,4
1721,jkwi,jykwi²¹,V;PROSP;1,4,4
1722,tʔin,tyʔin²¹,V;PROSP;1,4,4
1723,xjaʔ,nxjaʔ³ᐟ,V;PROG;3,4,4
1724,kilu,nkilu³ᐟ,V;PROG;2,4,4
1725,sʔyu,nsʔyu²,V;PROG;1,4,4
1726,tykwa,ntykwa³ᐟ,V;HAB;2,4,4
1727,xʔwa,nxʔwa¹,V;HAB;3,4,4
1728,xnya,nxnya⁴³,V;PROG;1,4,4
1729,tykwan,ntykwan⁴³,V;HAB;1,4,4
1730,tyka,ntyka¹²,V;PROG;3,4,4
1731,tun,ntyun⁴³,V;HAB;1,4,4
1732,xkwan,nxkwan³ᐟ,V;PROG;2,4,4
1733,jkwen,ntkwen⁴³,V;HAB;1,4,4
1734,saʔ,nsaʔ²⁴,V;HAB;3,4,4
1735,xnu,xnu¹,V;PROSP;3,4,4
1736,xtya,nwxtya¹,V;PFV;3,4,4
1737,tiʔ,ytiʔ¹,V;PFV;1,4,4
1738,tzu,nchu³,V;HAB;3,4,4
1739,tywi,tywi³ᐟ,V;PROSP;2,4,4
1740,jkwi,jkwi²¹,V;PROSP;3,4,4
1741,stan,stan⁴³,V;PROSP;1,4,4
1742,kitzaʔ,nkitzaʔ⁴³,V;PROG;1,4,4
1743,tywiʔ,tywiʔ²⁴,V;PROSP;3,4,4
1744,tyʔo,tyʔo/lyo²¹,V;PROSP;1,4,4
1745,xkwan,nxkwan¹,V;PROG;3,4,4
1746,tyka,nwtyka²⁴,V;PFV;3,4,4
1747,tiʔun,ntiʔun³,V;HAB;1,4,4
1748,jki,njki²¹,V;HAB;3,4,4
1749,kitiʔ,nkitiʔ²⁴,V;PFV;3,4,4
1750,tʔin,tyʔin³ᐟ,V;PROSP;2,4,4
1751,xyuʔn,nxyuʔn¹⁴,V;PROG;3,4,4
1752,nyi,nwnyi³,V;PFV;1,4,4
1753,tywi,ntywi³ᐟ,V;HAB;2,4,4
1754,jkwa,nwjkwa⁴³,V;PFV;1,4,4
1755,tuʔ,ntuʔ²,V;PROG;3,4,4
1756,tykuʔn,ntykuʔn³ᐟ,V;PROG;2,4,4
1757,ʔu,kʔu³ᐟ,V;PROSP;2,4,4
1758,sʔwe,nsʔwe⁴³,V;HAB;1,4,4
1759,tkin,tkin²⁴,V;PROSP;3,4,4
1760,ʔyu,ntiʔyu²⁴,V;HAB;3,4,4
1761,la,ntla³ᐟ,V;PROG;2,4,4
1762,tziʔ,kitziʔ³ᐟ,V;PROSP;2,4,4
1763,ji,ntji³ᐟ,V;PROG;2,4,4
1764,xla,nwxla³ᐟ,V;PFV;3,4,4
1765,xnu,nxnu¹,V;HAB;3,4,4
1766,tyun,nwttyun¹,V;PFV;2,4,4
1767,kya,nkya/nkiʔan²⁴,V;PROG;3,4,4
1768,sʔwe,sʔwe²⁴,V;PROSP;3,4,4
1769,kilyu,nkilyu²,V;PROG;1,4,4
1770,na,kwna³,V;PROSP;1,4,4
1771,stya,nwstya³ᐟ,V;PFV;2,4,4
1772,xʔwa,nxʔwa²,V;HAB;2,4,4
1773,xkuʔ,nwxkuʔ¹²,V;PFV;3,4,4
1774,jkwaʔn,njkwaʔn³ᐟ,V;HAB;2,4,4
1775,skwi,nxkwi³,V;HAB;3,4,4
1776,xkwi,nxkwi¹,V;PROG;3,4,4
1777,xʔan,nxʔan²¹,V;HAB;1,4,4
1778,tʔa,nwtʔa¹²,V;PFV;3,4,4
1779,suʔ,xuʔ³ᐟ,V;PROSP;2,4,4
1780,xtya,nwxtya⁴³,V;PFV;1,4,4
1781,tjin,nwtjin³ᐟ,V;PFV;2,4,4
1782,o,ntiyo¹,V;PROG;2,4,4
1783,tzi,nkwtzi²³,V;PFV;1,4,4
1784,sla,nwsla¹,V;PFV;3,4,4
1785,stya,xtya⁴³,V;PROSP;3,4,4
1786,tyʔwe,tyʔwe²⁴,V;PROSP;3,4,4
1787,xna,nwxna⁴³,V;PFV;1,4,4
1788,chaʔ,kwchaʔ²⁴,V;PROSP;3,4,4
1789,ʔya,kiʔya²⁴,V;PROSP;3,4,4
1790,skwaʔ,nskwaʔ²,V;PROG;1,4,4
1791,tyi,kityi³,V;PROSP;1,4,4
1792,tlyu,nwtlyu¹,V;PFV;3,4,4
1793,tza,kwtza³,V;PROSP;1,4,4
1794,tykwa,tykwa³ᐟ,V;PROSP;1,4,4
1795,sne,nsne⁴³,V;HAB;1,4,4
1796,naʔ,kinaʔ³,V;PROSP;1,4,4
1797,tʔo,nwtʔo³ᐟ,V;PFV;2,4,4
1798,sʔya,nxʔya²¹,V;HAB;3,4,4
1799,sta,nsta²,V;PROG;1,4,4
1800,tkwiʔ,tkwiʔ³ᐟ,V;PROSP;2,4,4
1801,chu,nwchu¹,V;PFV;3,4,4
1802,xti,nxti²¹,V;PROG;1,4,4
1803,tlyu,ntlyu²¹,V;HAB;3,4,4
1804,swiʔ,nswiʔ⁴³,V;PROG;1,4,4
1805,xnaʔ,nxnaʔ¹²,V;HAB;3,4,4
1806,yjwi,yjwi²¹,V;PROSP;3,4,4
1807,xʔwa,xʔwa²,V;PROSP;2,4,4
1808,ji,ntji²¹,V;HAB;3,4,4
1809,tywi,ntywi¹,V;PROG;1,4,4
1810,tkwi,ntkwi²¹,V;PROG;1,4,4
1811,ʔu,nkiʔu²⁴,V;HAB;3,4,4
1812,sʔna,xʔna²⁴,V;HAB;3,4,4
1813,xoʔ,nwxoʔ¹²,V;PFV;1,4,4
1814,sweʔn,nsweʔn⁴³,V;PROG;1,4,4
1815,ka,ka⁴³,V;PROG;1,4,4
1816,tykwa,ntykwa¹,V;PROG;2,4,4
1817,xʔyu,xʔyu¹²,V;PROSP;1,4,4
1818,twe,nwtwe¹,V;PFV;3,4,4
1819,chu,nchu¹,V;PROG;3,4,4
1820,tiyan,kan³,V;PROSP;3,4,4
1821,ne:,nye:⁴³,V;PROSP;1,4,4
1822,tyka,nwtyka³ᐟ,V;PFV;2,4,4
1823,skwan,nwskwan³,V;PFV;3,4,4
1824,skwin,nskwin/nxkwin²¹,V;HAB;3,4,4
1825,skwa,nxkwa³ᐟ,V;HAB;2,4,4
1826,xoʔ,nxoʔ²,V;PROG;2,4,4
1827,ʔna,nkiʔna³,V;HAB;1,4,4
1828,tiʔun,tyʔun³ᐟ,V;PROSP;2,4,4
1829,kwen,skwen³ᐟ,V;PROSP;2,4,4
1830,sna,nsna¹,V;PROG;2,4,4
1831,sʔwa,nsʔwa³ᐟ,V;HAB;2,4,4
1832,kila,nkila³ᐟ,V;PROG;3,4,4
1833,tuʔ,tyuʔ²⁴,V;PROSP;3,4,4
1834,jkwan,njkwan²⁴,V;HAB;3,4,4
1835,skwa,xkwa²¹,V;PROSP;1,4,4
1836,we,nkwe²,V;PFV;2,4,4
1837,tiʔun,ntiʔun³ᐟ,V;PROG;2,4,4
1838,nya,kwnya²⁴,V;PROSP;3,4,4
1839,kyan,kyan³ᐟ,V;PROSP;2,4,4
1840,sne,sne²⁴,V;PROSP;3,4,4
1841,xne,nwxne:⁴³,V;PFV;1,4,4
1842,slaʔ,nslaʔ³ᐟ,V;HAB;2,4,4
1843,jnyi,jnyi²,V;PROG;3,4,4
1844,na,nkina²,V;PROG;1,4,4
1845,tkwa,nwtkwa²⁴,V;PFV;3,4,4
1846,ni,kwni⁴³,V;PROSP;3,4,4
1847,xkwen,nwxkwen⁴³,V;PFV;1,4,4
1848,skwaʔ,nskwaʔ¹,V;PROG;3,4,4
1849,kila,nkila²¹,V;HAB;1,4,4
1850,tzaʔ,nchaʔ³,V;HAB;3,4,4
1851,tiʔ,nttyiʔ³ᐟ,V;HAB;2,4,4
1852,snyi,nsnyi³ᐟ,V;PROG;2,4,4
1853,ʔa,lʔa³ᐟ,V;HAB;2,4,4
1854,ka,ntyka²⁴,V;HAB;3,4,4
1855,ʔu,yʔu²³,V;PFV;1,4,4
1856,jkwan,jkwan³ᐟ,V;PROSP;2,4,4
1857,jlyo,ntjlyo²,V;PROG;3,4,4
1858,xnaʔ,nwxnaʔ²,V;PFV;2,4,4
1859,tzjin,ntzjin²¹,V;PROG;1,4,4
1860,chaʔ,kwchaʔ⁴³,V;PROSP;1,4,4
1861,joʔ,ntijoʔ²,V;PROG;3,4,4
1862,kun,nwkun¹,V;PFV;3,4,4
1863,xkwan,nwxkwan¹²,V;PFV;3,4,4
1864,kijaʔn,nkijaʔn¹²,V;HAB;3,4,4
1865,jywi,njywi²,V;PROG;1,4,4
1866,twe,ntwe¹,V;PROG;3,4,4
1867,xti,nxti³ᐟ,V;PROG;2,4,4
1868,tyiʔn,nwtyyiʔn¹,V;PFV;2,4,4
1869,la,nkila¹,V;PROG;2,4,4
1870,keʔ,ntkeʔ⁴³,V;PROG;1,4,4
1871,kita,nkita¹,V;PROG;3,4,4
1872,stun,nstun³ᐟ,V;PROG;2,4,4
1873,ji,kwji²¹,V;PROSP;1,4,4
1874,tʔan,ntʔan²¹,V;PROG;1,4,4
1875,jlyaʔ,njlyaʔ¹,V;PROG;3,4,4
1876,nya,kwnya³ᐟ,V;PROSP;2,4,4
1877,tyʔwe,ntyʔwe⁴³,V;HAB;1,4,4
1878,tzaʔ,nkitzaʔ²,V;PROG;3,4,4
1879,tiya,tiya²⁴,V;PROSP;3,4,4
1880,slu,nslu³ᐟ,V;PROG;2,4,4
1881,tywi,tywi²¹,V;PROSP;3,4,4
1882,sʔwi / tʔwi,xʔwi²¹,V;PROSP;1,4,4
1883,xkwi,nwxkwi²¹,V;PFV;1,4,4
1884,tyun,nwttyun⁴³,V;PFV;1,4,4
1885,tkwa,tkwa⁴³,V;PROSP;1,4,4
1886,tyiʔn,kwtyiʔn³ᐟ,V;PROSP;2,4,4
1887,xnaʔ,nxnaʔ²,V;HAB;2,4,4
1888,ʔya,ntiʔya³ᐟ,V;HAB;2,4,4
1889,tzi,nkwtzi²³,V;PFV;3,4,4
1890,tyi,kityi³ᐟ,V;PROSP;2,4,4
1891,jkwi,jkwi³ᐟ,V;PROSP;2,4,4
1892,sta,nsta¹,V;PROG;3,4,4
1893,xʔwa,nwxʔwa¹,V;PFV;3,4,4
1894,o,yo:¹,V;PFV;2,4,4
1895,kilu,kilu²⁴,V;PROSP;3,4,4
1896,jnyi,jnyi³,V;PROSP;3,4,4
1897,xne,xne⁴³,V;PROSP;1,4,4
1898,ʔyu,ntiʔyu¹²,V;PROG;1,4,4
1899,keʔ,ntkeʔ⁴³,V;HAB;1,4,4
1900,stya,nwstya⁴³,V;PFV;1,4,4
1901,taʔ,ntyaʔ²⁴,V;HAB;3,4,4
1902,kila,kila³ᐟ,V;PROSP;2,4,4
1903,ʔwe,ntʔwe⁴³,V;HAB;1,4,4
1904,ka,ka²,V;PROG;2,4,4
1905,sʔwi,xʔwi³,V;PROSP;3,4,4
1906,xta,nwxta³ᐟ,V;PFV;2,4,4
1907,kiten,kiten²³,V;PROSP;3,4,4
1908,tykwan,ntykwan¹,V;HAB;2,4,4
1909,skaʔn,nwskaʔn¹,V;PFV;2,4,4
1910,kin,ntkin²⁴,V;HAB;3,4,4
1911,xyuʔn,nwxyuʔn⁴³,V;PFV;1,4,4
1912,kyoʔ,nkyoʔ¹,V;HAB;2,4,4
1913,xten,xten²,V;PROSP;2,4,4
1914,ʔu,lʔu²⁴,V;HAB;3,4,4
1915,tyi,nwtyi³,V;PFV;1,4,4
1916,tyweʔn,tyweʔn³ᐟ,V;PROSP;2,4,4
1917,tykun,tykun³ᐟ,V;PROSP;2,4,4
1918,o,yo:¹,V;PFV;1,4,4
1919,tykwan,ntygwan¹²,V;PROG;3,4,4
1920,tyʔo,tyʔo/lyo³ᐟ,V;PROSP;2,4,4
1921,xen,nkixen⁴³,V;HAB;1,4,4
1922,jʔin,ntjʔin²,V;PROG;1,4,4
