,lemma,form,tags,family,language
1154,snyaq¹,snyanq⁴,V;PROSP;SG;1,4,2
1155,skonq³,skonq⁴⁰,V;PROSP;SG;1,4,2
1156,nda³,nda³,V;PFV;SG;3,4,2
1157,qya⁴²,kqyan¹⁴,V;PROSP;PL;1+INCL,4,2
1158,ntaq³,ktaq²⁰,V;PROSP;SG;2,4,2
1159,ne¹⁴,nne¹⁰,V;PROG;SG;3,4,2
1160,slu¹⁴,slu²⁰,V;PFV;SG;2,4,2
1161,styi¹,nstyin⁴,V;HAB;SG;1,4,2
1162,sen¹,sen⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
1163,lqa³,qa¹⁴ wan⁰,V;PROSP;PL;2,4,2
1164,ndyu²,ndyu² renq¹,V;PROG;PL;3,4,2
1165,qen⁴²,ntyqen²⁴,V;HAB;SG;3,4,2
1166,xla³,nchla¹,V;HAB;SG;2,4,2
1167,sen¹,sen²⁰en³²,V;PROSP;PL;1+INCL,4,2
1168,ne¹⁴,nni¹ wan⁰,V;PROG;PL;2,4,2
1169,nya¹⁴,knya¹⁴ wan⁰,V;PROSP;PL;2,4,2
1170,lo²⁴,lon⁴⁰,V;PFV;SG;1,4,2
1171,ji¹,ji¹in¹,V;PFV;PL;1+INCL,4,2
1172,yqwi⁴,tyqwi⁴ renq⁴,V;PROSP;PL;3,4,2
1173,nxi²,kxin²,V;PROSP;SG;3,4,2
1174,ykwaq⁴,ntykwaq⁴,V;HAB;SG;3,4,2
1175,qan⁴,tyqan²⁴an³²,V;PROSP;PL;1+INCL,4,2
1176,yna⁴²,ynan⁴,V;PFV;SG;1,4,2
1177,nglu³,nglu¹⁴ wa⁰,V;HAB;PL;2,4,2
1178,ndlyu¹,tlyu²⁰ renq²⁴,V;PROSP;PL;3,4,2
1179,kwa³,kwan⁴⁰,V;PROSP;SG;1,4,2
1180,ntyinq³,ktyinq⁴⁰,V;PROSP;SG;1,4,2
1181,nkjwi⁴²,ntyji³² wan⁴,V;PROG;PL;2,4,2
1182,sne¹⁴,sne¹⁴,V;PFV;PL;1+INCL,4,2
1183,naq¹⁴,nnyanq⁴⁰,V;HAB;SG;1,4,2
1184,ne⁴²,kne⁴²,V;PROSP;SG;2,4,2
1185,sna³,nsnan²an¹,V;PROG;PL;1+INCL,4,2
1186,sqyu¹,nsqyu²⁰ renq²⁴,V;HAB;PL;3,4,2
1187,qa²⁴,qa²⁴ renq³²,V;PROSP;PL;3,4,2
1188,ntyjanq²,ntyjanq²,V;PROG;SG;3,4,2
1189,xka²⁴,nxka²⁴,V;HAB;SG;3,4,2
1190,nkjwi⁴²,nkjwi³²,V;PFV;SG;2,4,2
1191,nton⁴²,ntyon⁴⁰,V;HAB;SG;1,4,2
1192,ytsen⁴²,nne¹⁴,V;HAB;PL;1+INCL,4,2
1193,xin²,nxin⁴⁰,V;HAB;SG;1,4,2
1194,ntiqi¹,tqen⁴,V;PROSP;SG;1,4,2
1195,naq¹,knaq²⁰ wan²⁴,V;PROSP;PL;2,4,2
1196,ynaq¹,ynaq¹,V;PFV;SG;3,4,2
1197,sqwi¹⁴,sqwi¹⁴,V;PFV;SG;3,4,2
1198,xta¹,nxstan⁴⁰,V;HAB;SG;1,4,2
1199,ndywan²,ndywan² wa⁴²,V;PFV;PL;1+EXCL,4,2
1200,yna⁴²,na⁴²,V;HAB;SG;2,4,2
1201,ja¹,ja¹ wan²⁴,V;PFV;PL;2,4,2
1202,sna³,nsna³ wa⁴²,V;PROG;PL;1+EXCL,4,2
1203,ntqan¹,tqan²⁰,V;PROSP;SG;3,4,2
1204,nton⁴²,ntyon¹⁴,V;HAB;PL;1+INCL,4,2
1205,yta⁴,kta⁴²,V;PROSP;SG;2,4,2
1206,ytsen⁴²,nne¹⁴ qne⁰ wan³²,V;HAB;PL;2,4,2
1207,nkqi¹,nkqin⁴,V;PFV;SG;1,4,2
1208,ntykonq⁴²,ntykonq¹⁴ wa⁰,V;HAB;PL;2,4,2
1209,xin⁴²,nxin⁴²,V;HAB;SG;1,4,2
1210,yqo²,kqon²⁰,V;PROSP;SG;1,4,2
1211,jen²,ntyjin¹⁴ wan⁰,V;HAB;PL;2,4,2
1212,nton⁴²,nton⁴²on⁴²,V;PFV;PL;1+INCL,4,2
1213,nya¹⁴,nnya¹⁰,V;PROG;PL;1+INCL,4,2
1214,lu¹,klu⁴²,V;PROSP;SG;2,4,2
1215,ndyu²,ntyu² renq¹,V;PROSP;PL;3,4,2
1216,ykwanq¹,ykwanq¹ renq²⁴,V;PFV;PL;3,4,2
1217,skwaq¹,nskwaq²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1218,ykwanq¹,ntykwanq⁴,V;HAB;SG;1,4,2
1219,nkwa³,nkwa³ renq²⁴,V;PFV;PL;3,4,2
1220,nton³,ntyon¹⁴,V;HAB;PL;1+INCL,4,2
1221,ndyu²,ndyu² wa⁴²,V;HAB;PL;1+EXCL,4,2
1222,sqna¹,sqna²⁰ wan²⁴,V;PROSP;PL;2,4,2
1223,nduq⁴²,tyuq⁴²,V;PROSP;SG;2,4,2
1224,nkjwi⁴²,nkjwi⁴² renq⁴,V;PFV;PL;3,4,2
1225,jlyo³²,jlyon³²,V;PROSP;SG;1,4,2
1226,yqwi⁴,sqwi⁴ wan⁴,V;PROG;PL;2,4,2
1227,stan¹⁴,stan¹⁴,V;PFV;PL;1+INCL,4,2
1228,yla³,yla³ wan²⁴,V;PFV;PL;2,4,2
1229,ntqo¹,ntyqo¹ wan²⁴,V;HAB;PL;2,4,2
1230,nkwa³,kwa³,V;PROSP;SG;3,4,2
1231,xlyu⁴²,nxlyon¹on¹,V;PROG;PL;1+INCL,4,2
1232,xyaq²,xyaq² wan¹,V;PROSP;PL;2,4,2
1233,sna³,xna¹⁴,V;PROSP;SG;3,4,2
1234,nton⁴²,kton¹⁴ wan⁰,V;PROSP;PL;2,4,2
1235,ykwanq¹,ntykwanq²⁰,V;HAB;SG;3,4,2
1236,nxi²,nxin²,V;HAB;SG;3,4,2
1237,ndlyu¹,ndlyu¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
1238,skwaq¹,nskwaq¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
1239,xkwen¹⁴,xkwen⁴⁰,V;PROSP;SG;1,4,2
1240,yja¹,ntyjan³²,V;PROG;SG;1,4,2
1241,ylaq⁴,ylaq⁴ wan⁴,V;PFV;PL;2,4,2
1242,yqan⁴²,yqan⁴²an⁴²,V;PFV;PL;1+INCL,4,2
1243,yjaq³,yjaq³,V;PFV;SG;3,4,2
1244,ndyu²,ntyu² wa⁴²,V;PROSP;PL;1+EXCL,4,2
1245,ykuq²,ntykuq² renq¹,V;PROG;PL;3,4,2
1246,yqan⁴²,yqan¹⁴,V;PROSP;PL;1+INCL,4,2
1247,yqan⁴²,ntyqan³²,V;PROG;SG;3,4,2
1248,lkwi¹,tkwi⁴²,V;PROSP;SG;2,4,2
1249,saq²,nsanq⁴⁰,V;PROG;SG;1,4,2
1250,sna³,xna¹⁴ renq⁰,V;PROSP;PL;3,4,2
1251,sen⁴²,ksen⁴,V;PROSP;SG;1,4,2
1252,nkin²,nkin² wa⁴²,V;PFV;PL;1+EXCL,4,2
1253,xti²⁰,nxti¹,V;PROG;SG;3,4,2
1254,slu¹⁴,nslu¹⁰,V;PROG;SG;3,4,2
1255,nden⁴²,nden⁴,V;HAB;SG;1,4,2
1256,yno¹,nno¹on¹,V;HAB;PL;1+INCL,4,2
1257,ytsaq³,ktsaq¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1258,xkwan¹⁴,xkwan¹⁴,V;PFV;SG;3,4,2
1259,ndyu²,ndyu² wa⁴²,V;PROG;PL;1+EXCL,4,2
1260,ne⁴²,nne¹⁴ qne⁰ wan³²,V;HAB;PL;2,4,2
1261,ntykaq¹,ntykaq¹ wa⁴²,V;PFV;PL;1+EXCL,4,2
1262,qa²⁴,qa²⁴,V;PFV;SG;3,4,2
1263,nkjwi⁴²,nkjwen⁴²en⁴²,V;PFV;PL;1+INCL,4,2
1264,ncha¹,ncha⁴²,V;PFV;SG;2,4,2
1265,lu¹,klu²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1266,ne⁴²,ne⁴²en⁴²,V;PFV;PL;1+INCL,4,2
1267,nge⁴²,ndye³²,V;PROG;SG;2,4,2
1268,nkjwi⁴²,ntyji³²,V;PROG;SG;3,4,2
1269,xti²⁰,xten⁴,V;PROSP;SG;1,4,2
1270,jinyiq²,ynyiq¹⁴ wan⁰,V;PROSP;PL;2,4,2
1271,ngwa²,ngan²⁴,V;PROG;SG;1,4,2
1272,ntqo¹,ntqo¹ wan²⁴,V;PROG;PL;2,4,2
1273,ngya⁴²,ngyan⁴²an,V;PFV;PL;1+INCL,4,2
1274,ntyinq³,ntyinq³ renq²⁴,V;PFV;PL;3,4,2
1275,xin²,nxin¹⁴,V;PROG;SG;3,4,2
1276,ja¹,ntja¹ renq²⁴,V;PROG;PL;3,4,2
1277,ndya³,ndyan³,V;PROG;SG;1,4,2
1278,ntqo¹,ntyqo⁴²,V;PROG;SG;2,4,2
1279,sen¹,nsen²⁰ renq²⁴,V;HAB;PL;3,4,2
1280,sne¹⁴,sne¹⁴ wan⁰,V;PROSP;PL;2,4,2
1281,yqo²,kqo¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1282,naq¹,naq¹ renq²⁴,V;PFV;PL;3,4,2
1283,qu¹⁴,qu¹⁴,V;PFV;SG;3,4,2
1284,jlyo³²,njlyon³²,V;PROG;SG;1,4,2
1285,ntyqya¹,ntyqya²⁰ wan²⁴,V;HAB;PL;2,4,2
1286,xne¹⁰,xne³ wan²⁴,V;PFV;PL;2,4,2
1287,stan¹⁴,stan¹⁴ renq⁰,V;PFV;PL;3,4,2
1288,nkwa³,ntkwa³ renq²⁴,V;PROG;PL;3,4,2
1289,jlya⁴²,ntjlya²⁴,V;HAB;SG;3,4,2
1290,ndyu²,ndyu² renq¹,V;PFV;PL;3,4,2
1291,sqwe²⁴,sqwe²⁴ wan³²,V;PROSP;PL;2,4,2
1292,nchaq⁴²,nchaq²⁴ wa⁴²,V;HAB;PL;1+EXCL,4,2
1293,ynaq¹,nnanq³²,V;PROG;SG;1,4,2
1294,yku⁴,ntyku³² renq⁴,V;PROG;PL;3,4,2
1295,yku⁴,ntyku³²,V;PROG;SG;3,4,2
1296,ndon⁴²,ndon⁴²,V;PROG;SG;3,4,2
1297,ywi⁴²,kwi²⁴,V;PROSP;SG;3,4,2
1298,yqwe²,kqwe¹⁴ renq⁰,V;PROSP;PL;3,4,2
1299,ntyqo¹,tyqo⁴²,V;PROSP;SG;2,4,2
1300,yja¹,ntjan⁴,V;PFV;SG;1,4,2
1301,sqwe²⁴,nsqwe²⁴ wan³²,V;PROG;PL;2,4,2
1302,lqa³,qan⁴⁰,V;PROSP;SG;1,4,2
1303,ntson¹⁴,ktson¹⁴ renq⁰,V;PROSP;PL;3,4,2
1304,yjaq³,ntjanq²⁰,V;PROG;SG;1,4,2
1305,ngya⁴²,nkya⁴²,V;PROG;SG;2,4,2
1306,nda³,ta²⁰,V;PROSP;SG;3,4,2
1307,xoq²,xoq²,V;PROSP;SG;3,4,2
1308,qan⁴,nkqan⁴ wan⁴,V;PROG;PL;2,4,2
1309,swenq³,swenq³ wan²⁴,V;PFV;PL;2,4,2
1310,ndyu²,ndyu² wan¹,V;PROG;PL;2,4,2
1311,kwa³,ntkwan¹⁴,V;HAB;PL;1+INCL,4,2
1312,ntsiq³,ntsiq¹,V;PROG;SG;2,4,2
1313,lu¹,nlu⁴²,V;HAB;SG;2,4,2
1314,jinyiq²,ynyiq²,V;PROG;SG;3,4,2
1315,xka²⁴,xkan²⁴,V;PROSP;SG;1,4,2
1316,ntqo¹,ntyqo¹ renq²⁴,V;HAB;PL;3,4,2
1317,xkwen¹⁴,nxkwen¹⁰,V;PROG;PL;1+INCL,4,2
1318,ntqan¹,tqan²⁰an³²,V;PROSP;PL;1+INCL,4,2
1319,skwa³,nxkwa¹⁴ wan⁰,V;HAB;PL;2,4,2
1320,skwen¹,nskwen⁴²,V;PROG;SG;2,4,2
1321,ywi⁴²,ntjwi³²,V;PROG;SG;2,4,2
1322,sne¹⁴,sne¹⁴ renq⁰,V;PFV;PL;3,4,2
1323,kwa¹⁴,kwan¹⁴,V;PFV;PL;1+INCL,4,2
1324,jlyo³²,njlyo³²,V;PROG;SG;2,4,2
1325,sqna¹,nsqna¹,V;PROG;SG;3,4,2
1326,yku⁴,yku⁴²,V;PFV;SG;2,4,2
1327,qya³,qyan⁴⁰,V;PROSP;SG;1,4,2
1328,xin²,nxin⁴⁰,V;PROG;SG;1,4,2
1329,ykuq²,konq¹⁴,V;PROSP;PL;1+INCL,4,2
1330,qan⁴,nkqan²⁴an³²,V;PROG;PL;1+INCL,4,2
1331,nya¹⁴,nnya¹⁴ renq⁰,V;HAB;PL;3,4,2
1332,sen¹,nsen²⁰,V;HAB;SG;3,4,2
1333,kwa³,kwa³ wa⁴²,V;PFV;PL;1+EXCL,4,2
1334,nkeq³,ntkeq² renq¹,V;PROG;PL;3,4,2
1335,sqya¹,xqya²⁰an³²,V;PROSP;PL;1+INCL,4,2
1336,ykwiq⁴,ntykwiq⁴²,V;HAB;SG;2,4,2
1337,swenq³,nswenq²en¹,V;PROG;PL;1+INCL,4,2
1338,ntsen⁴²,ntsen²⁴ wa⁴²,V;HAB;PL;1+EXCL,4,2
1339,xla³,xla¹,V;PROSP;SG;2,4,2
1340,qu¹⁴,qon¹⁴,V;PROSP;PL;1+INCL,4,2
1341,ndlyu⁴²,ndlyu³²,V;PROG;SG;2,4,2
1342,ntyqya¹,ntyqya¹ renq²⁴,V;PFV;PL;3,4,2
1343,ntyja²,ntyjan⁴⁰,V;PROG;SG;1,4,2
1344,swenq³,swenq²en¹,V;PFV;PL;1+INCL,4,2
1345,ntsu⁴²,ntson⁴²on⁴²,V;PFV;PL;1+INCL,4,2
1346,jlya⁴²,ntjlya³²,V;PROG;SG;2,4,2
1347,sqyu¹,nsqyu²⁰ wan²⁴,V;HAB;PL;2,4,2
1348,ntqen¹,ntyqin²⁰en³²,V;HAB;PL;1+INCL,4,2
1349,yta⁴,ntan⁴ wan⁴,V;HAB;PL;2,4,2
1350,ja¹,ntja²⁰ wan²⁴,V;HAB;PL;2,4,2
1351,nchaq⁴²,nchaq²⁴ renq³²,V;HAB;PL;3,4,2
1352,xqan¹,ntxqan⁴²,V;HAB;SG;2,4,2
1353,xkwen¹⁴,xkwen¹⁴ renq⁰,V;PFV;PL;3,4,2
1354,slu¹⁴,nslu²⁰,V;PROG;SG;2,4,2
1355,xtyiq¹⁰,nxtenq⁴⁰,V;HAB;SG;1,4,2
1356,yna³,na³ wan²⁴,V;PROG;PL;2,4,2
1357,ntsen⁴²,ntsen³² wa⁴²,V;PROG;PL;1+EXCL,4,2
1358,yqwi⁴,tyqwi⁴ wan⁴,V;PROSP;PL;2,4,2
1359,ntyka²,ntyka²,V;PROG;SG;3,4,2
1360,nsuq³,nsuq³,V;PFV;SG;3,4,2
1361,nkonq⁴²,nkonq⁴² wan⁴,V;PFV;PL;2,4,2
1362,ykwen²,kwen¹⁴,V;PROSP;PL;1+INCL,4,2
1363,nge⁴²,ndye³² renq⁴,V;PROG;PL;3,4,2
1364,sne¹⁴,snen⁴⁰,V;PROSP;SG;1,4,2
1365,ya⁴²,nkya⁴²,V;HAB;SG;2,4,2
1366,nkonq⁴²,nkonq²⁴,V;PFV;SG;1,4,2
1367,ndlyu¹,ndlyu²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1368,slu¹⁴,nslu¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1369,nyi¹⁴,knyi¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1370,xtyiq¹⁰,xtyiq¹⁴ renq⁰,V;PROSP;PL;3,4,2
1371,ntyjanq²,ntyjanq⁴⁰,V;PROG;SG;1,4,2
1372,ykwanq¹,ykwanq⁴²,V;PFV;SG;2,4,2
1373,yqwe²,ntqwe² wa⁴²,V;PROG;PL;1+EXCL,4,2
1374,nkwi¹,ykwi²⁰ wan²⁴,V;PROSP;PL;2,4,2
1375,ylaq⁴,nlaq³²,V;PROG;SG;3,4,2
1376,ntykanq³,ntykanq³ wa⁴²,V;PFV;PL;1+EXCL,4,2
1377,xyaq²,xyaq² renq¹,V;PROSP;PL;3,4,2
1378,xka²⁴,xka²⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1379,qne¹,qnen⁴,V;PFV;SG;1,4,2
1380,kwa¹⁴,tykwa¹⁴ renq⁰,V;PROSP;PL;3,4,2
1381,nkwa³,nkwa³ wan²⁴,V;PFV;PL;2,4,2
1382,qnyi¹,knyi⁴⁰,V;PROSP;SG;2,4,2
1383,yta⁴,ntan⁴ renq⁴,V;HAB;PL;3,4,2
1384,ntykanq³,ntykanq³ renq¹,V;PFV;PL;3,4,2
1385,sne³,sne²en¹,V;PFV;PL;1+INCL,4,2
1386,la¹,nla¹ renq²⁴,V;PROG;PL;3,4,2
1387,ntyqya¹,ntyqyan¹an¹,V;PROG;PL;1+INCL,4,2
1388,sqna¹,sqna²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1389,skwa³,nxkwa¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1390,nchaq⁴²,nchaq⁴² wan⁴,V;PFV;PL;2,4,2
1391,ndlyu¹,ndlyu²⁰ wa⁴²,V;PROG;PL;1+EXCL,4,2
1392,nlyu¹,lyu¹ renq²⁴,V;PFV;PL;3,4,2
1393,xkwen¹⁴,xkwen⁴⁰,V;PFV;SG;1,4,2
1394,kwa¹⁴,tykwa¹⁴ wan⁰,V;PROSP;PL;2,4,2
1395,xtyiq¹⁰,nxtyiq²⁰,V;HAB;SG;2,4,2
1396,ntiqi¹,ntqen³²,V;PROG;SG;1,4,2
1397,ytsen⁴²,ktsen¹⁴,V;PROSP;SG;3,4,2
1398,swenq³,swenq⁴⁰,V;PFV;SG;1,4,2
1399,ntykanq³,tykanq¹⁴,V;PROSP;SG;3,4,2
1400,sne¹⁴,snen⁴⁰,V;PFV;SG;1,4,2
1401,nkeq³,ntkenq²en¹,V;PROG;PL;1+INCL,4,2
1402,xtyiq¹⁰,xtyiq¹ renq⁰,V;PFV;PL;3,4,2
1403,ncha¹,kchan²⁰an³²,V;PROSP;PL;1+INCL,4,2
1404,ntsiq³,ntsenq¹⁴,V;HAB;PL;1+INCL,4,2
1405,nton³,nton²on¹,V;PFV;PL;1+INCL,4,2
1406,ncha¹,ncha¹ wan²⁴,V;PROG;PL;2,4,2
1407,ntqan¹,ntqan¹ wa⁴²,V;PROG;PL;1+EXCL,4,2
1408,ntqo¹,tyqo¹ renq²⁴,V;PROSP;PL;3,4,2
1409,ndon⁴²,ndon¹,V;PFV;SG;1,4,2
1410,ntqo¹,ntyqo¹ wa⁴²,V;HAB;PL;1+EXCL,4,2
1411,ne⁴²,nne³²,V;PROG;SG;3,4,2
1412,sqna¹,nsqna⁴²,V;HAB;SG;2,4,2
1413,ntyjyuq¹,ntyjyonq¹on¹,V;PFV;PL;1+INCL,4,2
1414,xta¹,nxstanE,V;PROG;SG;3,4,2
1415,ntiqi¹,ntiqi¹ wan²⁴,V;PFV;PL;2,4,2
1416,ntsiq³,ktsenq⁴⁰,V;PROSP;SG;1,4,2
1417,ytiq⁴,ytenq¹,V;PFV;SG;1,4,2
1418,nduq⁴²,ndyuq²⁴,V;HAB;SG;3,4,2
1419,ndlyu⁴²,tlyu⁴² renq⁴,V;PROSP;PL;3,4,2
1420,xku²⁰,xkon²⁰,V;PROSP;SG;1,4,2
1421,yna⁴²,yna⁴² wa⁴²,V;PFV;PL;1+EXCL,4,2
1422,nchaq⁴²,kchanq¹⁴,V;PROSP;PL;1+INCL,4,2
1423,xla³,xlan³,V;PFV;SG;1,4,2
1424,qya⁴²,qya⁴²,V;PFV;SG;3,4,2
1425,ne⁴²,nne³² qne³² wan⁴,V;PROG;PL;2,4,2
1426,qan⁴,tyqan⁴,V;PROSP;SG;3,4,2
1427,sqwi¹⁴,nsqwi³,V;PROG;SG;3,4,2
1428,ngyla³,ngylan³,V;PROG;SG;1,4,2
1429,ne¹⁴,nni¹⁴ renq⁰,V;PROSP;PL;3,4,2
1430,ntykwen³,ntykwen²en¹,V;PROG;PL;1+INCL,4,2
1431,ntsiq³,ktsiq¹⁴,V;PROSP;SG;3,4,2
1432,skwen¹,nskwen¹,V;PROG;SG;3,4,2
1433,xlyu⁴²,nxlyu³²,V;PROG;SG;3,4,2
1434,nkqwa⁴²,nkqwa⁴²,V;PFV;SG;3,4,2
1435,qu¹⁴,qu¹⁴ renq⁰,V;PFV;PL;3,4,2
1436,yno¹,ntqen²⁰,V;PROG;SG;1,4,2
1437,nglu³,nglon¹⁴,V;HAB;PL;1+INCL,4,2
1438,ntyinq³,ktyinq¹⁴,V;PROSP;SG;3,4,2
1439,skonq³,ntkonq¹⁴ wan⁰,V;HAB;PL;2,4,2
1440,ywi⁴²,ywen⁴²an⁴²,V;PFV;PL;1+INCL,4,2
1441,yjoq⁴,kjonq²⁴on³²,V;PROSP;PL;1+INCL,4,2
1442,ntson¹⁴,ntson¹⁴,V;HAB;SG;3,4,2
1443,ntyjanq²,ntyjanqE,V;PROG;SG;2,4,2
1444,xtyiq¹⁰,nxtyiq¹⁰ renq⁰,V;PROG;PL;3,4,2
1445,nchuq⁴,nchuq⁴,V;PFV;SG;3,4,2
1446,nyi¹⁴,knyi¹⁴,V;PROSP;PL;1+INCL,4,2
1447,skwan²,skwan¹,V;PFV;SG;2,4,2
1448,ntykaq¹,ntykanq²⁰ renq²⁴,V;HAB;PL;3,4,2
1449,skwaq¹,nskwanq³²,V;PROG;SG;1,4,2
1450,yqu²,kqon⁴⁰,V;PROSP;SG;1,4,2
1451,xin²,nxin¹⁴,V;HAB;SG;3,4,2
1452,nduq⁴²,ntyuq²⁴ renq³²,V;PROSP;PL;3,4,2
1453,sti⁴,sti⁴ wan⁴,V;PFV;PL;2,4,2
1454,ndya³,ndyan¹,V;HAB;SG;2,4,2
1455,yna⁴²,yna⁴² renq⁴,V;PFV;PL;3,4,2
1456,jwi³,ntyjin⁴⁰,V;PROG;SG;1,4,2
1457,ntyinq³,ntyinq¹⁴ renq⁰,V;HAB;PL;3,4,2
1458,xin²,kxin¹⁴,V;PROSP;SG;3,4,2
1459,skwaq¹,nskwaq²⁰an³²,V;HAB;PL;1+INCL,4,2
1460,ne¹⁴,nen⁴⁰,V;PFV;SG;1,4,2
1461,sla¹,slan⁴,V;PFV;SG;1,4,2
1462,ntyjanq²,tyjanq¹⁴,V;PROSP;SG;3,4,2
1463,ntsiq³,ntsiq¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1464,ytsaq³,ntsaq¹,V;PROG;SG;2,4,2
1465,lo²⁴,nlon⁴⁰,V;PROG;SG;1,4,2
1466,saq²,saq² wa⁴²,V;PFV;PL;1+EXCL,4,2
1467,ntaq³,ntanq⁴⁰,V;HAB;SG;1,4,2
1468,jlya⁴²,jlya²⁴,V;PROSP;SG;3,4,2
1469,xne¹⁰,xne³ wa⁴²,V;PFV;PL;1+EXCL,4,2
1470,slu¹⁴,slon⁴⁰,V;PROSP;SG;1,4,2
1471,nchuq⁴,kchonq⁴²,V;PROSP;SG;2,4,2
1472,xin²,nxin¹⁴⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1473,ykwiq⁴,ykwenq²⁴en³²,V;PFV;PL;1+INCL,4,2
1474,ston⁴²,ston⁴²,V;PFV;SG;3,4,2
1475,ntqan¹,tqan²⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1476,yjwiq²,kjwenq⁴⁰,V;PROSP;SG;1,4,2
1477,ykuq²,ykuq¹,V;PFV;SG;2,4,2
1478,kwa³,ntkwa³ wan²⁴,V;PROG;PL;2,4,2
1479,ntykwa⁴,tykwa⁴ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1480,xin²,nxin¹ wan¹,V;PROG;PL;2,4,2
1481,ntyinq³,ntyinq²in¹,V;PROG;PL;1+INCL,4,2
1482,qya⁴²,ntqya³²,V;PROG;SG;2,4,2
1483,yku⁴,ntyku⁴²,V;HAB;SG;2,4,2
1484,ntyinq³,ktyinq¹⁴ renq⁰,V;PROSP;PL;3,4,2
1485,yta⁴,yta⁴,V;PFV;SG;3,4,2
1486,ngya⁴²,nkya⁴²,V;HAB;SG;2,4,2
1487,ntiqi¹,ntiqi²⁰ wa⁴²,V;HAB;PL;1+EXCL,4,2
1488,yo²,ndyo¹⁴,V;HAB;SG;3,4,2
1489,nton⁴²,nton³² renq⁴,V;PROG;PL;3,4,2
1490,sta¹,stan⁴,V;PFV;SG;1,4,2
1491,ndya³,ndyan³,V;HAB;SG;1,4,2
1492,skwan²,nskwan²,V;PROG;SG;3,4,2
1493,ngon²,ngon²,V;PFV;SG;3,4,2
1494,ykwanq¹,ykwanq¹an¹,V;PFV;PL;1+INCL,4,2
1495,qa²⁴,ntqa²⁴,V;HAB;SG;3,4,2
1496,ntyinq³,ntyinq³ wan²⁴,V;PFV;PL;2,4,2
1497,ja¹,ntja¹ wan²⁴,V;PROG;PL;2,4,2
1498,ykwaq⁴,ntykwanq⁴,V;PFV;SG;1,4,2
1499,kwi¹,tywi²⁰ renq²⁴,V;PROSP;PL;3,4,2
1500,jinyiq²,jinyiq² wan¹,V;PFV;PL;2,4,2
1501,ylaq⁴,nlaq⁴²,V;PROG;SG;2,4,2
1502,xqwa¹⁰,xqwa¹⁰,V;PROSP;SG;3,4,2
1503,ndya³,ndyan¹,V;PROG;SG;2,4,2
1504,nkin²,nkin²en¹,V;PROG;PL;1+INCL,4,2
1505,qya⁴²,ntqya²⁴ wan³²,V;HAB;PL;2,4,2
1506,yna⁴²,ynan⁴²an⁴²,V;PFV;PL;1+INCL,4,2
1507,nsuq³,nsuq¹⁴,V;HAB;SG;3,4,2
1508,ne¹⁴,nni¹⁴⁰ wa⁴²,V;PROSP;PL;1+EXCL,4,2
1509,skanq³,skanq¹,V;PFV;SG;2,4,2
1510,skwen¹,nskwen²⁰ wan²⁴,V;HAB;PL;2,4,2
1511,xqan¹,ntxqan²⁰ renq²⁴,V;HAB;PL;3,4,2
1512,nchuq⁴,nchonq⁴²,V;HAB;SG;2,4,2
1513,sqyu¹,nsqyon¹on¹,V;PROG;PL;1+INCL,4,2
1514,nkin²,nkin² renq¹,V;PFV;PL;3,4,2
1515,snyaq¹,snyanq⁴,V;PFV;SG;1,4,2
1516,nkin²,skin¹⁴,V;PROSP;SG;3,4,2
1517,nxi²,xin² renq¹,V;PFV;PL;3,4,2
1518,nten³,nten³,V;PFV;SG;3,4,2
1519,skwan⁴,skwan²⁴an³²,V;PFV;PL;1+INCL,4,2
1520,skwan⁴,nxkwan⁴²,V;HAB;SG;2,4,2
1521,ja¹,jan¹an¹,V;PFV;PL;1+INCL,4,2
1522,xne¹⁰,nxne¹⁴ wan⁰,V;HAB;PL;2,4,2
1523,nxi²,nxin⁴⁰,V;PFV;SG;1,4,2
1524,nkqwa⁴²,ntyqwan²⁴,V;HAB;SG;1,4,2
1525,ylaq⁴,klaq⁴,V;PROSP;SG;3,4,2
1526,ytsen⁴²,nne³² qne³² wan⁴,V;PROG;PL;2,4,2
1527,skanq³,ntskanq³ wan¹⁴,V;PROG;PL;2,4,2
1528,nkqi¹,ntqi¹ renq²⁴,V;PROG;PL;3,4,2
1529,ytiq⁴,ntyenq²⁴en³²,V;HAB;PL;1+INCL,4,2
1530,skwaq¹,skwaq¹an¹,V;PFV;PL;1+INCL,4,2
